"CE ID","Entity Type Code","Entity Name","Address 1","Address 2","City","State","Zip"
"22943","FP","NORFOLK DEPARTMENT OF PUBLIC HEALTH","830 SOUTHAMPTON BLVD","SUITE 200","NORFOLK","VA","23510"
"22955","FP","STANTON COUNTY HEALTH DEPARTMENT","114 N Main Street",,"JOHNSON","KS","67855"
"22971","FP","SPECTRUM HEALTH SERVICES","Spectrum Health Services, Inc.","5201 Haverford Avenue","PHILADELPHIA","PA","19139"
"22988","FP","FLORIDA DEPARTMENT OF HEALTH IN PASCO COUNTY","13941 15TH ST",,"DADE CITY","FL","33525"
"23001","FP","EDWARDS COUNTY HEALTH DEPARTMENT","622 W EIGHTH ST",,"KINSLEY","KS","67547"
"23004","FP","JWCH INSTITUTE INC","522 South San Pedro Street",,"LOS ANGELES","CA","90013"
"23008","FP","UNIVERSITY MEDICAL CENTER OF EL PASO - WOMEN'S HEALTH CENTERS","300 S ZARAGOZA","BLDG B","EL PASO","TX","79907"
"23022","FP","TAPESTRY HEALTH SYSTEMS, INC.","296 NONOTUCK ST, 2ND FLOOR",,"FLORENCE","MA","01062"
"23029","FP","ESSEX HEALTH CENTER","201 Back River Neck Road","Suite 100","BALTIMORE","MD","21221"
"23030","FP","SC DHEC Pee Dee Region Darlington Co FP","305 Russell St",,"Darlington","SC","29532"
"23039","FP","CARROLL COUNTY HEALTH UNIT","402 HAILEY RD",,"BERRYVILLE","AR","72616"
"23046","FP","GATES COUNTY HEALTH DEPARTMENT","29 MEDICAL CENTER ROAD",,"GATES","NC","27937"
"23051","FP","HOLMES COUNTY HEALTH DEPARTMENT","603 SCENIC CIR",,"BONIFAY","FL","32425"
"23053","FP","SC DHEC Pee Dee Region Darlington Co Hartsville FP","130 E Camden Ave",,"Hartsville","SC","29550"
"23059","FP","PLANNED PARENTHOOD MOHAWK HUDSON","1673 ROUTE 9",,"CLIFTON PARK","NY","12065"
"23080","FP","MAURY COUNTY HEALTH DEPARTMENT","1909 Hampshire Pike",,"Columbia","TN","38401"
"23082","FP","WASHOE COUNTY HEALTH DISTRICT","1001 E 9TH ST",,"RENO","NV","89512"
"23094","FP","COMMUNITY OF HOPE HEALTH SERVICES","2250 CHAMPLAIN STREET, NW",,"WASHINGTON","DC","20009"
"23114","FP","DREXEL UNIVERSITY COLLEGE OF MEDICINE/HAHNEMANN","1427 VINE ST","7TH FLOOR","PHILADELPHIA","PA","19102"
"23120","FP","RAPPAHANNOCK COUNTY HEALTH DEPARTMENT","491 A MAIN ST",,"WASHINGTON","VA","22747"
"23122","FP","ECONOMIC SECURITY CORP OF THE SW AREA","116 NORTH JEFFERSON ST",,"NEOSHO","MO","64850"
"23134","FP","PUBLIC HEALTH MANAGEMENT CORPORATION","125 SOUTH 9TH STREET",,"PHILADELPHIA","PA","19107"
"23139","FP","WYOMING COUNTY HEALTH DEPARTMENT","5362 MUNGERS MILL ROAD","BUILDING A","SILVER SPRINGS","NY","14550"
"23146","FP","L.A. COUNTY DEPARTMENT OF HEALTH SERVICES","1000 WEST CARSON ST, BUILDING  N28",,"TORRANCE","CA","90509"
"23162","FP","OSWEGO COUNTY OPPORTUNITIES INC.","10 GEORGE STREET","SUITE 100","OSWEGO","NY","13126"
"23168","FP","NORTH CENTRAL BRONX HOSPITAL","3424 KOSSUTH AVENUE","3H - 17","BRONX","NY","10467"
"23182","FP","THREE RIVERS DISTRICT HEALTH DEPARTMENT","510 SOUTH MAIN STREET",,"OWENTON","KY","40359"
"23188","FP","Family Planning Association of Maine","5 Martin St",,"PRESQUE ISLE","ME","04769"
"23205","FP","Planned Parenthood of Central and Greater Northern New Jersey (PPCGNNJ)","8 MORAN ST",,"NEWTON","NJ","07860"
"23213","FP","NEVADA COUNTY HEALTH UNIT","1501 WEST FIRST NORTH",,"PRESCOTT","AR","71857"
"23217","FP","PANOLA COUNTY HEALTH DEPARTMENT","381 HIGHWAY 51 SOUTH",,"BATESVILLE","MS","38606"
"23229","FP","MCLEAN COUNTY HEALTH DEPARTMENT","200 HIGHWAY 81 NORTH, SUITE 101",,"CALHOUN","KY","42327"
"23234","FP","PLANNED PARENTHOOD OF THE HEARTLAND","1171 7TH STREET",,"DES MOINES","IA","50314"
"23235","FP","HARDY COUNTY HEALTH DEPARTMENT","411 SPRING AVE","SUITE 101","MOOREFIELD","WV","26836"
"23236","FP","LINCOLN COUNTY HEALTH DEPARTMENT","1212 NORTHPARK LANE NE",,"BROOKHAVEN","MS","39602"
"23263","FP","HENDRY COUNTY  HEALTH DEPARTMENT","1100 S. OLYMPIA STREET",,"CLEWISTON","FL","33440"
"23282","FP","CAMDEN COUNTY HEALTH DEPARTMENT","160 US 158 BLDG. B",,"CAMDEN","NC","27921"
"23286","FP","DISTRICT HEALTH CENTER 5","1900 NORTH 20TH ST",,"PHILADELPHIA","PA","19121"
"23291","FP","FIRST CHOICE WOMENS HEALTH CENTER","1015 W BURBANK AVE",,"JANESVILLE","WI","53546"
"23293","FP","KEARNY COUNTY HEALTH DEPARTMENT","305 N KANSAS",,"LAKIN","KS","67860"
"23294","FP","BALDWIN COUNTY HEALTH DEPARTMENT","23280 GILBERT DR",,"ROBERTSDALE","AL","36567"
"23299","FP","THE CHILDREN'S AID SOCIETY","150 EAST 45TH STREET","2ND FLOOR","NEW YORK","NY","10017"
"23349","FP","OTTAWA COUNTY HEALTH DEPT","3100 PORT SHELDON RD",,"HUDSONVILLE","MI","49426"
"23350","FP","DECATUR COUNTY HEALTH DEPARTMENT","155 North Pleasant St",,"Decaturville","TN","38329"
"23359","FP","COMMUNITY HEALTH AGENCY - COUNTY OF RIVERSIDE","2499 LAKESHORE DRIVE STE A&B",,"LAKE ELSINORE","CA","92530"
"23371","FP","PAHOA FAMILY HEALTH CENTER","15-2866 PAHOA VILLAGE ROAD",,"PAHOA","HI","96778"
"23372","FP","LIVINGSTON PHU","20399 Government Blvd.",,"LIVINGSTON","LA","70754"
"23374","FP","DUVAL COUNTY HEALTH DEPARTMENT","655 WEST 8TH ST",,"JACKSONVILLE","FL","32209"
"23393","FP","LINN CO HEALTH DEPT","2730 SE Pacific Blvd.",,"ALBANY","OR","97321"
"23395","FP","WOMEN'S HEALTH SERVICES","229 SOUTH MAIN STREET",,"MAQUOKETA","IA","52060"
"23416","FP","PLANNED PARENTHOOD SHASTA DIABLO, INC/DBA PLANNED PARENTHOOD SHASTA PACIFIC","2970 HILLTOP MALL RD., #307",,"RICHMOND","CA","94806"
"23417","FP","CHESTER COUNTY HEALTH DEPARTMENT","301 Quinco Drive",,"Henderson","TN","38340"
"23430","FP","Family Planning Association of Maine","91 MILITARY STREET",,"HOULTON","ME","04730"
"23449","FP","WYOMING HEALTH COUNCIL","416 W 24TH ST",,"CHEYENNE","WY","82001"
"23454","FP","SUMTER COUNTY HEALTH DEPARTMENT","415 E NOBLE AVE",,"BUSHNELL","FL","33513"
"23457","FP","TALLAPOOSA COUNTY HEALTH DEPARTMENT","2078 SPORTPLEX BLVD",,"ALEXANDER CITY","AL","35010"
"23460","FP","OVERTON COUNTY HEALTH DEPARTMENT","5880 Bradford-Hicks Dr.",,"Livingston","TN","38570"
"23484","FP","WESTERN UP DISTRICT HEALTH DEPARTMENT","210 N MOORE ST",,"BESSEMER","MI","49911"
"23489","FP","WASHINGTON COUNTY HEALTH DEPARTMENT","219 Princeton Road",,"Johnson City","TN","37601"
"23513","FP","SOUTH BOSTON HEALTH CENTER","409 WEST BROADWAY 3RD FL",,"SOUTH BOSTON","MA","02127"
"23518","FP","ACCESS ESPERANZA CLINICS INC","302 S 18TH STREET VETERANS",,"EDINBURG","TX","78539"
"23523","FP","NEVADA DEPT OF HHS,DIVISION OF PUBLIC & BEHAVIORAL HEALTH","26 NEVIN WAY",,"YERINGTON","NV","89447"
"23528","FP","Rio Blanco County Public Health & Environment","345 MARKET ST",,"MEEKER","CO","81641"
"23536","FP","PULASKI COUNTY HEALTH DEPARTMENT","45 ROBERTS STREET",,"SOMERSET","KY","42501"
"23546","FP","NEVADA DEPT OF HHS,DIVISION OF PUBLIC & BEHAVIORAL HEALTH","5 PINECONE ROAD",,"DAYTON","NV","89403"
"23550","FP","JOHNSON COUNTY Department of Health and Environment","11875 S SUNSET","SUITE 300","OLATHE","KS","66061"
"23557","FP","PLANNED PARENTHOOD HUDSON PECONIC, INC","70 MAPLE AVENUE",,"SMITHTOWN","NY","11787"
"23561","FP","TUCUMCARI PUBLIC HEALTH OFFICE","310 South 2nd Street",,"TUCUMCARI","NM","88401"
"23571","FP","VALLEY HEALTH - IRONTON","1041 IRONTON HILLS DR",,"IRONTON","OH","45638"
"23575","FP","HILLSBOROUGH COUNTY HEALTH DEPARTMENT","1105 E KENNEDY BLVD.",,"TAMPA","FL","33602"
"23577","FP","PLANNED PARENTHOOD OF WISCONSIN INC","5380 W FOND DU LAC AVE",,"MILWAUKEE","WI","53216"
"23579","FP","FAMCARE INC","370 SOUTH BROADWAY",,"PENNSVILLE","NJ","08070"
"23585","FP","BLOUNT COUNTY HEALTH DEPARTMENT","301 McGhee Street",,"Maryville","TN","37801"
"23591","FP","SOMERSET COUNTY HEALTH DEPARTMENT","7920 CRISFIELD HWY",,"WESTOVER","MD","21871"
"23597","FP","GREENE COUNTY HEALTH DEPARTMENT","50 STANARD ST",,"STANDARDSVILLE","VA","22973"
"23609","FP","PLANNED PARENTHOOD MOHAWK HUDSON","236 WASHINGTON STREET",,"SARATOGA SPRINGS","NY","12866"
"23623","FP","FAMCARE INC","80 SOUTH MAIN ROAD","SUITE 1","VINELAND","NJ","08360"
"23631","FP","ASCENSION PARISH HEALTH UNIT - EAST","1024 SE ASCENSION COMPLEX AVE",,"GONZALES","LA","70737"
"23648","FP","PENDLETON COUNTY HEALTH DEPARTMENT","329 HIGHWAY 330 WEST",,"FALMOUTH","KY","41040"
"23649","FP","PLANNED PARENTHOOD OF KANSAS AND MID MISSOURI","711 NORTH PROVIDENCE RD",,"COLUMBIA","MO","65203"
"23657","FP","CONECUH COUNTY HEALTH DEPARTMENT","102 WILD AVENUE",,"EVERGREEN","AL","36401"
"23666","FP","LAKE COUNTY HEALTH DEPARTMENT","249 E. COLLINS ST HWY 450",,"UMATILLA","FL","32784"
"23677","FP","NEW HANOVER COUNTY HEALTH DEPARTMENT","2029 SOUTH 17TH ST",,"WILMINGTON","NC","28401"
"23687","FP","PLANNED PARENTHOOD OF NORTHERN NEW ENGLAND","4 BOWDOIN MILL ISLAND, STE. 101",,"TOPSHAM","ME","04086"
"23698","FP","BUTLER COUNTY HEALTH DEPARTMENT","1619 NORTH MAIN ST",,"POPLAR BLUFF","MO","63901"
"23702","FP","UNITY HEALTH CARE. Inc.","1220 12TH STREET, SE SUITE 120",,"WASHINGTON","DC","20003"
"23711","FP","ACTION FOR BOSTON COMMUNITY DEVELOPMENT","178 TREMONT ST",,"BOSTON","MA","02111"
"23721","FP","FRED LEROY HEALTH & WELLNESS CENTER","2602 J ST",,"OMAHA","NE","68107"
"23723","FP","BAXTER COUNTY HEALTH UNIT","206 BUCHER DR",,"MOUNTAIN HOME","AR","72653"
"23728","FP","FALMOUTH FAMILY PLANNING","210 JONES ROAD",,"FALMOUTH","MA","02301"
"23740","FP","HOUSTON COUNTY HEALTH DEPARTMENT","60 East Court Square",,"Erin","TN","37061"
"23742","FP","Delta County Health and Human Services","255  W. 6th Street",,"DELTA","CO","81416"
"23748","FP","NORTHEAST COLORADO HEALTH DEPARTMENT","77 MAIN STREET",,"AKRON","CO","80720"
"23752","FP","FINNEY COUNTY HEALTH DEPARTMENT","919 ZERR RD",,"GARDEN CITY","KS","67846"
"23758","FP","MID MICHIGAN DISTRICT HEALTH DEPARTMENT","151 COMMERCE DRIVE",,"ITHACA","MI","48847"
"23774","FP","NEW KENT HEALTH DEPARTMENT","7911 COURTHOUSE WAY",,"NEW KENT","VA","23124"
"23775","FP","MIDLAND COUNTY HEALTH DEPARTMENT","220 WEST ELLSWORTH",,"MIDLAND","MI","48640"
"23776","FP","FLORIDA DEPARTMENT OF HEALTH IN PASCO COUNTY","10841 LITTLE RD",,"NEW PORT RICHEY","FL","34654"
"23780","FP","ACCESS COMMUNITY HEALTH NETWORK","7450 W 63RD",,"SUMMIT","IL","60501"
"23786","FP","MARYS CENTER FOR MATERNAL AND CHILD CARE, INC.","2333 ONTARIO NW RD",,"WASHINGTON","DC","20009"
"23792","FP","TAYLOR COUNTY HEALTH DEPARTMENT","1880 NORTH BYPASS ROAD",,"CAMPBELLSVILLE","KY","42718"
"23802","FP","UPPER CUMBERLAND REGIONAL HEALTH OFFICE","1100 England Dr.",,"Cookeville","TN","38501"
"23808","FP","LESLIE COUNTY HEALTH DEPARTMENT","78 MAPLE STREET",,"HYDEN","KY","41748"
"23810","FP","ACCESS ESPERANZA CLINICS INC.","901 S JAMES STREET",,"WESLACO","TX","78596"
"23819","FP","LAKE COUNTY HEALTH DEPARTMENT","16140 US HWY 441",,"EUSTIS","FL","32726"
"23975","FP","MIC Women's Health Services","1873 Eastern Parkway",,"Brooklyn","NY","11233"
"24251","FP","Columbus City Health Department","240 Parsons Ave",,"Columbus","OH","43215"
"24253","FP","Miami County Health District","510 W Water St",,"Troy","OH","45373"
"24255","FP","Stark County Health Department","3969 Convenience Circle NW",,"Canton","OH","44718"
"24256","FP","Preble County General Health District","615 Hillcrest Drive",,"Eaton","OH","45320"
"24257","FP","Gallia County Health Department","499 Jackson Pike","Suite D","Gallipolis","OH","45631"
"24274","FP","Wyandot County General Health","127-A South Sandusky Ave",,"Upper Sandusky","OH","43351"
"24305","FP","PMS","2013 San Jose Blvd.",,"Carlsbad","NM","88220"
"24311","FP","PMS","1105 Memorial Drive",,"Artesia","NM","88210"
"24313","FP","PMS","200 W. Lea",,"Hobbs","NM","88240"
"24317","FP","UNM","800 Odelia",,"Albuquerque","NM","87102"
"24318","FP","UNM","4700 Coal SE",,"Albuquerque","NM","87108"
"24403","FP","Greene County Combined Health District","360 Wilson Drive",,"Xenia","OH","45385"
"24490","FP","Arizona Family Health Partnership","2255 N. WYATT DRIVE",,"Tucson","AZ","85712"
"24518","FP","Warren County Combined Health District","416 South East St",,"Lebanon","OH","45036"
"24547","FP","Philadelphia Health & Education Corp. d.b.a. Drexel University College of Medicine","3401 Market Street","Suite 105","Philadelphia","PA","19104"
"24550","FP","Maternal and Family Health Services, Inc.","750 Rt 739 Lords Valley",,"Hawley","PA","18428"
"24566","FP","PLANNED PARENTHOOD SHASTA DIABLO, INC/DBA PLANNED PARENTHOOD SHASTA PACIFIC","1165 SO. DORA STREET","SUITE A","UKIAH","CA","95482"
"24716","FP","City of Portland Health and Human Services Department","284 Cumberland Avenue",,"Portland","ME","04101"
"24717","FP","City of Portland Health and Human Services Department","370 Stevens Avenue",,"Portland","ME","04103"
"24718","FP","City of Portland Health and Human Services Department","196 Allen Avenue",,"Portland","ME","04103"
"24721","FP","Calais High School","Calais Blue Devil Health Center","34 Blue Devil Hill","Calais","ME","04619"
"24891","FP","Brandywine High School Wellness Center","1400 Foulk Road",,"Wilmington","DE","19803"
"24892","FP","Caesar Rodney High School Wellness Center","239 Old North Road",,"Camden","DE","19934"
"24893","FP","Concord High School Wellness Center","2501 Ebright Road",,"Wilmington","DE","19810"
"24894","FP","Delcastle High School Wellness Center","1417 Newport Road",,"Wilmington","DE","19804"
"24895","FP","Dover High School Wellness Center","1 Dover High Road",,"Dover","DE","19904"
"24896","FP","Howard School of Technology Wellness Center","401 E 12th Street",,"Wilmington","DE","19801"
"24899","FP","Lake Forest High School Wellness Center","5407 Killens Pond Road",,"Felton","DE","19943"
"24900","FP","Laurel High School Wellness Center","1133 South Central Ave",,"Laurel","DE","19956"
"24902","FP","Milford High School Wellness Center","1019 N Walnut Street",,"Milford","DE","19963"
"24903","FP","Mount Pleasant High School Wellness Center","5201 Washington Street",,"Wilmington","DE","19809"
"24904","FP","Paul M Hodgson Votechnical High School Wellness Center","2575 Glasgow Ave",,"Newark","DE","19702"
"24905","FP","Smyrna High School Wellness Cneter","500 Duck Creek Parkway",,"Smyrna","DE","19977"
"24906","FP","Sussex Technical High School Wellness Center","17099 County Seat Highway",,"Georgetown","DE","19947"
"24907","FP","Woodbridge High School Wellness Center","14712 Woodbridge Road",,"Greenwood","DE","19950"
"25158","FP","Planned Parenthood of New York City","44 Court Street",,"Brooklyn","NY","11201"
"25204","FP","FL DOH - PINELLAS COUNTY","8751 Ulmerton Road",,"Largo","FL","33771"
"25238","FP","FLORIDA DEPARTMENT OF HEALTH IN OSCEOLA COUNTY","2622 Simpson Rd",,"Kissimmee","FL","34744"
"25524","FP","Waikiki Health Center","PATH Clinic","845 22nd Avenue","Honolulu","HI","96816"
"25545","FP","The Wright Center","406 N. Washington Ave.","1st Floor, Seeley Hall","Scranton","PA","18503"
"25546","FP","Rural Health Corporation of NEPA","468 Northampton St","Saxton Pavilion","EDWARDSVILLE","PA","18704"
"25577","FP","Planned Parenthood of Central Oklahoma","619 N.W. 23rd Street",,"Oklahoma City","OK","73103"
"25578","FP","Morton Comprehensive Health Services, Inc.","207 S. Locust St.",,"Nowata","OK","74048"
"25603","FP","Planned Parenthood Los Angeles","3637 S. La Brea Avenue",,"Los Angeles","CA","90016"
"25604","FP","Planned Parenthood Los Angeles","2690 Pacific Avenue Suite 370",,"Long Beach","CA","90806"
"25605","FP","Children's Hospital Colorado Family Planning South Campus","1811 Plaza Drive",,"Highlands Ranch","CO","80129"
"25753","FP","Action for Boston Community Development","1340 Boylston Street",,"Boston","MA","02215"
"25840","FP","CITY OF HOUSTON DEPARTMENT OF HEALTH AND HUMAN SERVICES","6201 BONHOMME","SUITE 300","HOUSTON","TX","77036"
"25866","FP","Kit Carson County Health and Human Services","Limon Family Practice Clinic","2110 6th Street","Limon","CO","80828"
"25867","FP","Kit Carson County Health and Human Services","Lincoln Community Hospital/Gordon Clinic","111 6th Street","Hugo","CO","80821"
"25871","FP","SC DHEC Lowcountry Region Charleston Co Johns Island FP","3574 Maybank Hwy",,"Johns Island","SC","29455"
"25876","FP","Unity Health Care, Inc.","1251 Saratoga Avenue, NE","#B","Washington","DC","20018"
"25877","FP","Unity Health Care, Inc.","123 45th Street, NE",,"Washington","DC","20019"
"25879","FP","Unity Health Care, Inc.","3924 Minnesota Avenue NE",,"Washington","DC","20019"
"25880","FP","Unity Health Care, Inc.","3240 Stanton Road SE",,"Washington","DC","20020"
"25881","FP","Unity Health Care, Inc.","1900 Massachusetts Avenue SE",,"Washington","DC","20003"
"25882","FP","Unity Health Care, Inc.","425 2nd Street, NW",,"Washington","DC","20001"
"25883","FP","Unity Health Care, Inc.","1333 N Street NW",,"Washington","DC","20005"
"25884","FP","Unity Health Care, Inc.","101 Q Street, NE","Suite G","Washington","DC","20002"
"25885","FP","Unity Health Care, Inc.","3401 4th Street SE",,"Washington","DC","20032"
"25886","FP","Unity Health Care, Inc.","1700 East Capitol Street NE",,"Washington","DC","20003"
"25887","FP","Unity Health Care, Inc.","540 55th Street NE","Room W 101","Washington","DC","20019"
"25890","FP","Planned Parenthood of the Heartland","5631 South 48th Street",,"Lincoln","NE","68516"
"25891","FP","Planned Parenthood of the Heartland","3105 North 93rd Street",,"Omaha","NE","68134"
"25931","FP","Benton County Health Unit","101 West University",,"Siloam Springs","AR","72761"
"25933","FP","CRITTENDEN COUNTY HEALTH UNIT","Mid South Community College/ADH Satellite Clinic","2000 West Broadway","West Memphis","AR","72301"
"25935","FP","Jefferson County Health Unit Satellite Clinic","1200 N. University Drive",,"Pine Bluff","AR","71601"
"25937","FP","Pulaski County Central Satellite Clinic","1500 Park Street",,"Little Rock","AR","72202"
"25940","FP","St. Francis County Health Unit Satellite Clinic","202 Broadway Street",,"Hughes","AR","72348"
"25965","FP","Cameron County Department of Health and Human Services","1390 W. Expressway, 83",,"San Benito","TX","78586"
"25967","FP","City of Laredo Health Department","2600 Cedar Avenue",,"Laredo","TX","78040"
"26016","FP","Huron County General Health District","221 East Walton Street",,"Willard","OH","44890"
"26082","FP","Tulsa County Health Department","1201 W Center",,"Collinsville","OK","74063"
"26083","FP","Tulsa County Health Department","306 E Broadway",,"Sand Springs","OK","74063"
"26088","FP","Tulsa County Health Department","5635 N. Martin Luther King Jr. Blvd.",,"Tulsa","OK","74126"
"26136","FP","Commonwealth of the Northern Mariana Islands Commonwealth Healthcare Corporation","San Jose Village",,"Tinian","MP","96952"
"26137","FP","Commonwealth of the Northern Mariana Islands Commonwealth Healthcare Corporation","Song Song Village",,"Rota","MP","96951"
"26141","FP","Oklahoma State Department of Health","1010 South Sheridan Road",,"Lawton","OK","73501"
"26143","FP","Oklahoma State Department of Health","600 West Hickory",,"Stilwell","OK","74960"
"26144","FP","Oklahoma State Department of Health","1006 West 13th",,"Atoka","OK","74525"
"26148","FP","Oklahoma State Department of Health","400 East Third",,"Elk City","OK","73644"
"26150","FP","Oklahoma State Department of Health","115 South 4th",,"Sayre","OK","73662"
"26151","FP","Oklahoma State Department of Health","South Highway 270",,"Beaver","OK","73932"
"26152","FP","Oklahoma State Department of Health","521 W 4th",,"Watonga","OK","73772"
"26153","FP","Oklahoma State Department of Health","1524 W Chuckwa",,"Durant","OK","74702"
"26156","FP","First Choice Women's Health Center","20 Eclipse Center",,"Beloit","WI","53511"
"26157","FP","Oklahoma State Department of Health","216 West Broadway",,"Anadarko","OK","73005"
"26159","FP","Oklahoma State Department of Health","100 S Rock Island",,"El Reno","OK","73036"
"26160","FP","Oklahoma State Department of Health","1023 E Vandament",,"Yukon","OK","73099"
"26172","FP","Oklahoma State Department of Health","405 S Washington",,"Ardmore","OK","73401"
"26173","FP","Oklahoma State Department of Health","173 Franklin",,"Healdton","OK","73438"
"26174","FP","Oklahoma State Department of Health","912 S College Ave",,"Tahlequah","OK","74464"
"26175","FP","Oklahoma State Department of Health","103 South Fourth St",,"Hugo","OK","74743"
"26176","FP","Oklahoma State Department of Health","424 S Eastern Ave",,"Moore","OK","73160"
"26177","FP","Oklahoma State Department of Health","250 12th Ave NE",,"Norman","OK","73071"
"26178","FP","Oklahoma State Department of Health","1404 S Highway 75",,"Coalgate","OK","74538"
"26179","FP","Oklahoma State Department of Health","1501-A South 7th",,"Walters","OK","73572"
"26180","FP","Oklahoma State Department of Health","115 East Delaware",,"Vinita","OK","74301"
"26181","FP","Oklahoma State Department of Health","408 West 4th",,"Bristow","OK","74010"
"26182","FP","Oklahoma State Department of Health","420 East Broadway",,"Drumright","OK","74030"
"26183","FP","Oklahoma State Department of Health","1808 South Hickory",,"Sapulpa","OK","74066"
"26184","FP","Oklahoma State Department of Health","3030 Custer Ave",,"Clinton","OK","73601"
"26189","FP","Oklahoma State Department of Health","220 North Bradley",,"Weatherford","OK","73096"
"26190","FP","Oklahoma State Department of Health","432 S 9th Street",,"Jay","OK","74346"
"26191","FP","Oklahoma State Department of Health","2501 Mercer Dr",,"Enid","OK","73701"
"26192","FP","Oklahoma State Department of Health","707 West Comanche",,"Lindsay","OK","73052"
"26193","FP","Oklahoma State Department of Health","1809 South Chickasaw",,"Pauls Valley","OK","73075"
"26194","FP","Oklahoma State Department of Health","2116 Iowa Street",,"Chickasha","OK","73018"
"26195","FP","Oklahoma State Department of Health","115 N Main",,"Medford","OK","73759"
"26196","FP","Oklahoma State Department of Health","2100 N Louis Tittle",,"Mangum","OK","73554"
"26197","FP","Oklahoma State Department of Health","1104 N 7th",,"Hollis","OK","73550"
"26198","FP","Oklahoma State Department of Health","10 East Turner",,"Buffalo","OK","73834"
"26201","FP","Oklahoma State Department of Health","7th and Oklahoma, Suite 9",,"Laverne","OK","73848"
"26203","FP","Oklahoma State Department of Health","1407 N. E. D Street",,"Stigler","OK","74462"
"26204","FP","Oklahoma State Department of Health","200 McDougal Drive",,"Holdenville","OK","74848"
"26205","FP","Oklahoma State Department of Health","401 W Tamarach Road",,"Altus","OK","73521"
"26206","FP","Oklahoma State Department of Health","107 East Anderson Avenue",,"Waurika","OK","73573"
"26209","FP","Oklahoma State Department of Health","1080 S Byrd Street",,"Tishomingo","OK","73460"
"26210","FP","Oklahoma State Department of Health","1706 S Main",,"Blackwell","OK","74631"
"26211","FP","Oklahoma State Department of Health","433 Fairview",,"Ponca City","OK","74601"
"26212","FP","Oklahoma State Department of Health","124 E Sheridan",,"Kingfisher","OK","73750"
"26213","FP","Oklahoma State Department of Health","431 W Elm",,"Hobart","OK","73651"
"26214","FP","Oklahoma State Department of Health","201 West Main",,"Wilburton","OK","74578"
